,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
27,apple_swift,https://github.com/apple/swift/commit/e069d6553cf57932526606030d9979929f01eaa4,https://github.com/apple/swift/commit/f28e28c0a84aa52a476cfa652ba27db66a10d955,"SILOptimizer: Clean up partial specialization substitution construction
","[generic-specializer] Big re-factoring of the partial specialization implementation

- Introduced a new helper class FunctionSignaturePartialSpecializer which provides most of the functionality required for producing a specialized generic signature based on the provided substitutions or requirements. The class consists of many small functions, which should make it easier to understand the code.

- Added a full support for partial specialization of generic parameters with generic substitutions (use flag `-Xllvm -sil-partial-specialization-with-generic-substitutions` to enable it)

- Removed the simpler version of the partial specializer which could partially specialize only generic parameters with non-generic substitutions. It is not needed anymore, because we can handle any substations now when performing the partial specialization.

- The functionality used by the EagerSpecializer to implement the partial specializations required by @_specialize is expressed in terms of FunctionSignaturePartialSpecializer as well. The code implementing it is much smaller now.

Partial specialization of generic parameters with generic substitutions is fully functional, but it is disabled by default, because it needs some tweaks when it comes to compile times and size of produced code. These issues will be addressed in the subsequent commits.
",,e069d6553cf57932526606030d9979929f01eaa4,lib/SILOptimizer/Utils/Generics.cpp,"(403, 7)",lib/SILOptimizer/Utils/Generics.cpp,"(384, 5)",f28e28c0a84aa52a476cfa652ba27db66a10d955,lib/SILOptimizer/Utils/Generics.cpp,"(661, 7)",lib/SILOptimizer/Utils/Generics.cpp,,"CallerArchetypeToInterfaceMap.addSubstitution(
          CallerArchetype,
          SpecializedGenericEnv->mapTypeOutOfContext(Req.getFirstType()));","CallerInterfaceSubs = OrigGenericSig->getSubstitutionMap(
      [&](SubstitutableType *type) -> Type {
        return SpecializedGenericEnv->mapTypeOutOfContext(
          SpecializedGenericEnv->mapTypeIntoContext(type));
      },
      LookUpConformanceInSignature(*SpecializedGenericSig));","[&](SubstitutableType *type) -> Type {
        return SpecializedGenericEnv->mapTypeOutOfContext(
          SpecializedGenericEnv->mapTypeIntoContext(type));
      }"
28,esphome_esphome-core,https://github.com/esphome/esphome-core/commit/4b6534b6a9cfbc06e90e201103bad0e940073e13,https://github.com/esphome/esphome-core/commit/46ed3b7e47c2958bbb2e3ec1bcc60b450023844f,"Add toggle payload to MQTT switch component (#152)

","Add TOGGLE payload to more components (#212)

* Add TOGGLE payload to more components

https://github.com/OttoWinter/esphomelib/pull/152#issuecomment-429565268

* Fix
",,4b6534b6a9cfbc06e90e201103bad0e940073e13,src/esphomelib/switch_/mqtt_switch_component.cpp,"(35, 3)",src/esphomelib/switch_/mqtt_switch_component.cpp,"(35, 3)",46ed3b7e47c2958bbb2e3ec1bcc60b450023844f,src/esphomelib/switch_/mqtt_switch_component.cpp,"(35, 46)",src/esphomelib/switch_/mqtt_switch_component.cpp,,"this->subscribe(this->get_command_topic(), [&](const std::string &payload) {
    auto val = parse_on_off(payload.c_str());
    if (!val.has_value()) {
      ESP_LOGW(TAG, ""'%s': Received unknown status payload: %s"", this->friendly_name().c_str(), payload.c_str());
      this->status_momentary_warning(""state"", 5000);
    }
    ESP_LOGD(TAG, ""'%s' Turning %s."", this->friendly_name().c_str(), payload.c_str());
    this->switch_->write_state(*val);","this->subscribe(this->get_command_topic(), [&](const std::string &payload) {
    bool state;
    if (strcasecmp(payload.c_str(), ""on"") == 0) {
      state = true;
    } else if (strcasecmp(payload.c_str(), ""off"") == 0) {
      state = false;
    } else if (strcasecmp(payload.c_str(), ""toggle"") == 0) {
      state = !this->switch_->value;
    } else {
      ESP_LOGW(TAG, ""'%s': Received unknown status payload: %s"", this->friendly_name().c_str(), payload.c_str());
      this->status_momentary_warning(""state"", 5000);
      return;
    }

    ESP_LOGD(TAG, ""'%s' Turning %s."", this->friendly_name().c_str(), payload.c_str());
    this->switch_->write_state(state);
  });","[&](const std::string &payload) {
    bool state;
    if (strcasecmp(payload.c_str(), ""on"") == 0) {
      state = true;
    } else if (strcasecmp(payload.c_str(), ""off"") == 0) {
      state = false;
    } else if (strcasecmp(payload.c_str(), ""toggle"") == 0) {
      state = !this->switch_->value;
    } else {
      ESP_LOGW(TAG, ""'%s': Received unknown status payload: %s"", this->friendly_name().c_str(), payload.c_str());
      this->status_momentary_warning(""state"", 5000);
      return;
    }

    ESP_LOGD(TAG, ""'%s' Turning %s."", this->friendly_name().c_str(), payload.c_str());
    this->switch_->write_state(state);
  }"
29,citizenfx_fivem,https://github.com/citizenfx/fivem/commit/a8ba095cf7f94aea97794da02139d1eda277741a,https://github.com/citizenfx/fivem/commit/704c60c445e8fa8b8f9658aef8fa436520996a28,"tweak(scripting): tickless resources

Only implemented for Lua at this time, other ScRTs use new fallback logic.
","feat(citizen/devtools): inclusive/exclusive resmon

Also, fixes #1171. That, and it re-adds the script/game time %.
",,a8ba095cf7f94aea97794da02139d1eda277741a,code/components/citizen-devtools/src/ResourceMonitor.cpp,"(214, 4)",code/components/citizen-devtools/src/ResourceMonitor.cpp,"(329, 4)",704c60c445e8fa8b8f9658aef8fa436520996a28,code/components/citizen-devtools/src/ResourceMonitor.cpp,"(364, 46)",code/components/citizen-devtools/src/ResourceMonitor.cpp,,"resource->OnTick.Connect([resource]()
			{
				g_metrics[resource->GetName()]->tickStart = usec();
			},
			-99999999);","resEvents.emplace_back(resource->OnEnter, [tickStart]()
			{
				*tickStart = usec();
			},
			-99999999);","[tickStart]()
			{
				*tickStart = usec();
			}"
30,apple_swift,https://github.com/apple/swift/commit/c1821755de7b2909e07d40e3155b54e19040dd25,https://github.com/apple/swift/commit/28b206008f6169e98fb4b7157fab616ac88f351c,"NFC: First step (refactoring) towards speeding up compilation by having multiple primary files: Creates new class, FrontendInputs, to encapsulate InputFilenames, InputBuffers, and PrimaryInput, which were formerly in FrontendOptions. Add new instance variable, Inputs, to FrontendOptions in order to hold FrontendInputs.

Encapsulate uses of the variables in FrontendInputs with intention-describing functions. Move some code that sets these variables into FrontendInputs and FrontendOptions classes.

Create new FrontendInputs class to encapsulate InputFilenames, InputBuffers and PrimaryInput, which were formerly in Frontend.

Includes one change in SwiftEditor.cpp to resolve a merge conflict.
","FrontendInputs data structure redo.

- Outlaw duplicate input files, fix driver, fix tests, and add test.
- Reflect that no buffer is present without a (possibly pseudo) named file.
- Reflect fact that every input has a (possible pseudo) name.
- Break up CompilerInstance::setup.

Don't bail on dups.
",,c1821755de7b2909e07d40e3155b54e19040dd25,tools/SourceKit/lib/SwiftLang/SwiftASTManager.cpp,"(403, 5)",tools/SourceKit/lib/SwiftLang/SwiftASTManager.cpp,"(402, 3)",28b206008f6169e98fb4b7157fab616ac88f351c,tools/SourceKit/lib/SwiftLang/SwiftASTManager.cpp,"(415, 7)",tools/SourceKit/lib/SwiftLang/SwiftASTManager.cpp,,InputFile = SwiftLangSupport::resolvePathSymlinks(InputFile);,"Invocation.getFrontendOptions().Inputs.transformInputFilenames( [] (std::string s) -> std::string {
    return SwiftLangSupport::resolvePathSymlinks(s);
  });","[](std::string s) -> std::string {
        return SwiftLangSupport::resolvePathSymlinks(s);
      }"
31,apple_swift,https://github.com/apple/swift/commit/9c0de31c225764ffb179079bfc51d08f90defadb,https://github.com/apple/swift/commit/d4e03f2ba31c7034385902c638cd0ce6ba722371,"AST: Simpler implementation of mapTypeOutOfContext()

Now that archetypes store an interface type, GenericEnvironments
no longer need to store a reverse mapping.
","SIL: Add an 'external' KeyPathPatternComponent kind.

This will allow key paths to resiliently reference public properties from other binaries by referencing a descriptor vended by the originating binary. NFC yet, this just provides printing/parsing/verification of the new component.
",,9c0de31c225764ffb179079bfc51d08f90defadb,lib/AST/GenericEnvironment.cpp,"(163, 3)",lib/AST/GenericEnvironment.cpp,"(111, 3)",d4e03f2ba31c7034385902c638cd0ce6ba722371,lib/AST/GenericEnvironment.cpp,"(126, 27)",lib/AST/GenericEnvironment.cpp,,"type = type.subst(QueryArchetypeToInterfaceSubstitutions(this),
                    MakeAbstractConformanceForGenericType(),
                    SubstFlags::AllowLoweredTypes);","type = type.subst([&](SubstitutableType *t) -> Type {
                      return cast<ArchetypeType>(t)->getInterfaceType();
                    },
                    MakeAbstractConformanceForGenericType(),
                    SubstFlags::AllowLoweredTypes);","[&](SubstitutableType *t) -> Type {
      return cast<ArchetypeType>(t)->getInterfaceType();
    }"
32,tesseract-ocr_tesseract,https://github.com/tesseract-ocr/tesseract/commit/085f6b25729324164b1a661e5a5ad7bb17ee5ca6,https://github.com/tesseract-ocr/tesseract/commit/deec8ef46fbf2feefb792b4e8eaeff8f63d487ad,"Use std::list for paragraph models

Signed-off-by: Stefan Weil <sw@weil.de>
","Replace std::list by std::vector

Signed-off-by: Stefan Weil <sw@weil.de>
",,085f6b25729324164b1a661e5a5ad7bb17ee5ca6,src/ccmain/paragraphs.cpp,"(1241, 7)",src/ccmain/paragraphs.cpp,"(1239, 3)",deec8ef46fbf2feefb792b4e8eaeff8f63d487ad,src/ccmain/paragraphs.cpp,"(1239, 22)",src/ccmain/paragraphs.cpp,,models_we_added_.remove(models_we_added_.get_index(m));,"models_->remove_if([this, used_models](ParagraphModel* m) {
    bool remove = !used_models.contains(m) && models_we_added_.contains(m);
    if (remove) {
      models_we_added_.remove(models_we_added_.get_index(m));
      delete m;
    }
    return remove;","[this, used_models](ParagraphModel* m) {
    bool remove = !used_models.contains(m) && models_we_added_.contains(m)"
33,TheQwertiest_foo_spider_monkey_panel,https://github.com/TheQwertiest/foo_spider_monkey_panel/commit/f9238700d23021d636dbda18a71b1a848bb4b719,https://github.com/TheQwertiest/foo_spider_monkey_panel/commit/19aef56344e212ef70dcabc833238ee100428cf9,"JS error handling cleanup
","[WIP] Moving to exceptions
",,f9238700d23021d636dbda18a71b1a848bb4b719,foo_spider_monkey_panel/js_utils/js_error_helper.cpp,"(70, 5)",foo_spider_monkey_panel/js_utils/js_error_helper.cpp,"(95, 5)",19aef56344e212ef70dcabc833238ee100428cf9,foo_spider_monkey_panel/js_utils/js_error_helper.cpp,"(95, 35)",foo_spider_monkey_panel/js_utils/js_error_helper.cpp,,"ScopedFail scFail( cx, globalCtx );","scope::final_action autoFail( [cx=cx, &globalCtx, &errorText]
    {
        globalCtx->Fail( errorText );
        JS_ClearPendingException( cx );
    } );","[cx=cx, &globalCtx, &errorText]
    {
        globalCtx->Fail( errorText );
        JS_ClearPendingException( cx );
    }"
34,esphome_esphome-core,https://github.com/esphome/esphome-core/commit/3d76042dc3189ec4ffca376927a5990805424423,https://github.com/esphome/esphome-core/commit/46ed3b7e47c2958bbb2e3ec1bcc60b450023844f,"Make naming convention consistent (#231)

* Make naming convention consistent

* Fixes

* Improvements

* Revert

* Fix

* Fix

* Fix typos
","Add TOGGLE payload to more components (#212)

* Add TOGGLE payload to more components

https://github.com/OttoWinter/esphomelib/pull/152#issuecomment-429565268

* Fix
",,3d76042dc3189ec4ffca376927a5990805424423,src/esphomelib/switch_/mqtt_switch_component.cpp,"(31, 3)",src/esphomelib/switch_/mqtt_switch_component.cpp,"(29, 3)",46ed3b7e47c2958bbb2e3ec1bcc60b450023844f,src/esphomelib/switch_/mqtt_switch_component.cpp,"(35, 46)",src/esphomelib/switch_/mqtt_switch_component.cpp,,"this->subscribe(this->get_command_topic(), [&](const std::string &payload) {
    optional<bool> state = parse_on_off(payload.c_str(), this->switch_->value);

    if (!state.has_value()){
      ESP_LOGW(TAG, ""'%s': Received unknown status payload: %s"", this->friendly_name().c_str(), payload.c_str());
      this->status_momentary_warning(""state"", 5000);
      return;
    }","this->subscribe(this->get_command_topic(), [&](const std::string &payload) {
    switch (parse_on_off(payload.c_str())) {
      case PARSE_ON:
        ESP_LOGD(TAG, ""'%s' Turning ON."", this->friendly_name().c_str());
        this->switch_->turn_on();
        break;
      case PARSE_OFF:
        ESP_LOGD(TAG, ""'%s' Turning OFF."", this->friendly_name().c_str());
        this->switch_->turn_off();
        break;
      case PARSE_TOGGLE:
        ESP_LOGD(TAG, ""'%s' Toggling."", this->friendly_name().c_str());
        this->switch_->toggle();
        break;
      case PARSE_NONE:
      default:
        ESP_LOGW(TAG, ""'%s': Received unknown status payload: %s"", this->friendly_name().c_str(), payload.c_str());
        this->status_momentary_warning(""state"", 5000);
        break;
    }
  });","[&](const std::string &payload) {
    bool state;
    if (strcasecmp(payload.c_str(), ""on"") == 0) {
      state = true;
    } else if (strcasecmp(payload.c_str(), ""off"") == 0) {
      state = false;
    } else if (strcasecmp(payload.c_str(), ""toggle"") == 0) {
      state = !this->switch_->value;
    } else {
      ESP_LOGW(TAG, ""'%s': Received unknown status payload: %s"", this->friendly_name().c_str(), payload.c_str());
      this->status_momentary_warning(""state"", 5000);
      return;
    }

    ESP_LOGD(TAG, ""'%s' Turning %s."", this->friendly_name().c_str(), payload.c_str());
    this->switch_->write_state(state);
  }"
35,eosforce_eosforce,https://github.com/eosforce/eosforce/commit/ab5a271b1aa20f42363c90d2215345ddf65e8b53,https://github.com/eosforce/eosforce/commit/e3f3b5dc52effdf2f1b35a0cbd970257095e6347,"EOSIO/eos#3900
 - made peer identifaciton in logs uniform and configurable
 - audited messages converting reception logging to info level and rejection logging to error
","Merge branch 'develop' into protocol-feature-foundations
",,ab5a271b1aa20f42363c90d2215345ddf65e8b53,plugins/net_plugin/net_plugin.cpp,"(1989, 7)",plugins/net_plugin/net_plugin.cpp,"(2040, 7)",e3f3b5dc52effdf2f1b35a0cbd970257095e6347,plugins/net_plugin/net_plugin.cpp,"(1850, 60)",plugins/net_plugin/net_plugin.cpp,,"acceptor->async_accept( *socket, [socket,this]( boost::system::error_code ec ) {
            if( !ec ) {
               uint32_t visitors = 0;
               uint32_t from_addr = 0;
               auto paddr = socket->remote_endpoint(ec).address().to_v4();
               if (ec) {
                  fc_elog(logger,""Error getting remote endpoint: ${m}"",(""m"", ec.message()));
               }
               else {
                  for (auto &conn : connections) {
                     if(conn->socket->is_open()) {
                        if (conn->peer_addr.empty()) {
                           visitors++;
                           boost::system::error_code ec;
                           if (paddr == conn->socket->remote_endpoint(ec).address().to_v4()) {
                              from_addr++;
                           }
                        }
                     }
                  }
                  if (num_clients != visitors) {
                     ilog (""checking max client, visitors = ${v} num clients ${n}"",(""v"",visitors)(""n"",num_clients));
                     num_clients = visitors;
                  }
                  if( from_addr < max_nodes_per_host && (max_client_count == 0 || num_clients < max_client_count )) {
                     ++num_clients;
                     connection_ptr c = std::make_shared<connection>( socket );
                     connections.insert( c );
                     start_session( c );

                  }
                  else {
                     if (from_addr >= max_nodes_per_host) {
                        fc_elog(logger, ""Number of connections (${n}) from ${ra} exceeds limit"",
                                (""n"", from_addr+1)(""ra"",paddr.to_string()));
                     }
                     else {
                        fc_elog(logger, ""Error max_client_count ${m} exceeded"",
                                ( ""m"", max_client_count) );
                     }
                     socket->close( );
                  }
               }","acceptor->async_accept( *socket, [socket,this]( boost::system::error_code ec ) {
            if( !ec ) {
               uint32_t visitors = 0;
               uint32_t from_addr = 0;
               auto paddr = socket->remote_endpoint(ec).address();
               if (ec) {
                  fc_elog(logger,""Error getting remote endpoint: ${m}"",(""m"", ec.message()));
               }
               else {
                  for (auto &conn : connections) {
                     if(conn->socket->is_open()) {
                        if (conn->peer_addr.empty()) {
                           visitors++;
                           boost::system::error_code ec;
                           if (paddr == conn->socket->remote_endpoint(ec).address()) {
                              from_addr++;
                           }
                        }
                     }
                  }
                  if (num_clients != visitors) {
                     ilog (""checking max client, visitors = ${v} num clients ${n}"",(""v"",visitors)(""n"",num_clients));
                     num_clients = visitors;
                  }
                  if( from_addr < max_nodes_per_host && (max_client_count == 0 || num_clients < max_client_count )) {
                     ++num_clients;
                     connection_ptr c = std::make_shared<connection>( socket );
                     connections.insert( c );
                     start_session( c );

                  }
                  else {
                     if (from_addr >= max_nodes_per_host) {
                        fc_elog(logger, ""Number of connections (${n}) from ${ra} exceeds limit"",
                                (""n"", from_addr+1)(""ra"",paddr.to_string()));
                     }
                     else {
                        fc_elog(logger, ""Error max_client_count ${m} exceeded"",
                                ( ""m"", max_client_count) );
                     }
                     socket->close( );
                  }
               }
            } else {
               elog( ""Error accepting connection: ${m}"",( ""m"", ec.message() ) );
               // For the listed error codes below, recall start_listen_loop()
               switch (ec.value()) {
                  case ECONNABORTED:
                  case EMFILE:
                  case ENFILE:
                  case ENOBUFS:
                  case ENOMEM:
                  case EPROTO:
                     break;
                  default:
                     return;
               }
            }","[socket,this]( boost::system::error_code ec ) {
            if( !ec ) {
               uint32_t visitors = 0;
               uint32_t from_addr = 0;
               auto paddr = socket->remote_endpoint(ec).address();
               if (ec) {
                  fc_elog(logger,""Error getting remote endpoint: ${m}"",(""m"", ec.message()));
               }
               else {
                  for (auto &conn : connections) {
                     if(conn->socket->is_open()) {
                        if (conn->peer_addr.empty()) {
                           visitors++;
                           boost::system::error_code ec;
                           if (paddr == conn->socket->remote_endpoint(ec).address()) {
                              from_addr++;
                           }
                        }
                     }
                  }
                  if (num_clients != visitors) {
                     ilog(""checking max client, visitors = ${v} num clients ${n}"",(""v"",visitors)(""n"",num_clients));
                     num_clients = visitors;
                  }
                  if( from_addr < max_nodes_per_host && (max_client_count == 0 || num_clients < max_client_count )) {
                     ++num_clients;
                     connection_ptr c = std::make_shared<connection>( socket );
                     connections.insert( c );
                     start_session( c );

                  }
                  else {
                     if (from_addr >= max_nodes_per_host) {
                        fc_elog(logger, ""Number of connections (${n}) from ${ra} exceeds limit"",
                                (""n"", from_addr+1)(""ra"",paddr.to_string()));
                     }
                     else {
                        fc_elog(logger, ""Error max_client_count ${m} exceeded"",
                                ( ""m"", max_client_count) );
                     }
                     socket->close();
                  }
               }
            }"
36,OtterBrowser_otter-browser,https://github.com/OtterBrowser/otter-browser/commit/9c587eb58eb4fc58ce8287480a162badc14d47c5,https://github.com/OtterBrowser/otter-browser/commit/ada9ae8c239b705893562ace66178a18fbb17fb4,"Downgrade to lambda
","Add button to disable shortcut
",,9c587eb58eb4fc58ce8287480a162badc14d47c5,src/ui/preferences/KeyboardProfileDialog.cpp,"(254, 2)",src/ui/preferences/KeyboardProfileDialog.cpp,"(257, 2)",ada9ae8c239b705893562ace66178a18fbb17fb4,src/ui/preferences/KeyboardProfileDialog.cpp,"(247, 62)",src/ui/preferences/KeyboardProfileDialog.cpp,,"connect(m_ui->addActionButton, &QPushButton::clicked, this, &KeyboardProfileDialog::addAction);","connect(m_ui->addActionButton, &QPushButton::clicked, this, [&]()
	{
		QList<QStandardItem*> items({new QStandardItem(), new QStandardItem(), new QStandardItem(), new QStandardItem()});","[&]()
	{
		QList<QStandardItem*> items({new QStandardItem(), new QStandardItem(), new QStandardItem(), new QStandardItem()});
		items[0]->setData(NormalStatus, StatusRole);
		items[0]->setFlags(Qt::ItemIsSelectable | Qt::ItemIsEnabled | Qt::ItemNeverHasChildren);
		items[1]->setFlags(Qt::ItemIsSelectable | Qt::ItemIsEnabled | Qt::ItemIsEditable | Qt::ItemNeverHasChildren);
		items[2]->setFlags(Qt::ItemIsSelectable | Qt::ItemIsEnabled | Qt::ItemNeverHasChildren);
		items[3]->setFlags(Qt::ItemIsSelectable | Qt::ItemIsEnabled | Qt::ItemIsEditable | Qt::ItemNeverHasChildren);

		m_ui->actionsViewWidget->insertRow(items);
		m_ui->actionsViewWidget->setCurrentIndex(items[1]->index());
	}"
37,apple_swift,https://github.com/apple/swift/commit/2371e5c260200886dbaed8442bcc5d820cf031a9,https://github.com/apple/swift/commit/6b1b8377f8ad01380f2398b0dd109a13cd67d1ba,"Strip TypeLoc from EnumElementPattern
","[NFC] CSGen: Tighten up resolveTypeReferenceInExpression

Now that all sites have been refactored to pass a dedicated OpenUnboundGenericType callable,
we can consistently move the construction of the opener into resolveTypeReferenceInExpression
and have it take a ConstraintLocatorBuilder parameter instead
",,2371e5c260200886dbaed8442bcc5d820cf031a9,lib/Sema/CSGen.cpp,"(2586, 11)",lib/Sema/CSGen.cpp,"(2581, 11)",6b1b8377f8ad01380f2398b0dd109a13cd67d1ba,lib/Sema/CSGen.cpp,"(2410, 29)",lib/Sema/CSGen.cpp,,"Type parentType = resolveTypeReferenceInExpression(
              enumPattern->getParentType(), TypeResolverContext::InExpression);","Type parentType = [&]() -> Type {
            if (auto preTy = enumPattern->getParentType()) {
              return preTy;
            }
            return resolveTypeReferenceInExpression(
                enumPattern->getParentTypeRepr(),
                TypeResolverContext::InExpression);
          }();","[&]() -> Type {
            if (auto preTy = enumPattern->getParentType()) {
              return preTy;
            }
            return resolveTypeReferenceInExpression(
                enumPattern->getParentTypeRepr(),
                TypeResolverContext::InExpression, [](auto unboundTy) {
                  // FIXME: We ought to pass an OpenUnboundGenericType object
                  // rather than calling CS.openUnboundGenericType below, but
                  // sometimes the parent type is resolved eagerly in
                  // ResolvePattern::visitUnresolvedDotExpr, letting unbound
                  // generics escape.
                  return unboundTy;
                });
          }"
38,eosforce_eosforce,https://github.com/eosforce/eosforce/commit/4a588b479f292c0b29ecc41f1679f914326f4174,https://github.com/eosforce/eosforce/commit/7a084347167d752c4a9509e79ebad809f398bf75,"Avoid tying up a thread to wait on transaction future. Also removes likely safe but undefined behavior.
","Revert to 1.8.1 version of signature recovery
",,4a588b479f292c0b29ecc41f1679f914326f4174,plugins/producer_plugin/producer_plugin.cpp,"(358, 83)",plugins/producer_plugin/producer_plugin.cpp,"(358, 91)",7a084347167d752c4a9509e79ebad809f398bf75,plugins/producer_plugin/producer_plugin.cpp,"(416, 45)",plugins/producer_plugin/producer_plugin.cpp,,"{
            if( trx->signing_keys_future.valid() )
               trx->signing_keys_future.wait();
            app().post(priority::low, [self, trx, persist_until_expired, next]() {
               self->process_incoming_transaction_async( trx, persist_until_expired, next );
            });
         }","{
                  app().post(priority::low, [self, trx{std::move(trx)}, persist_until_expired, next{std::move(next)}]() {
                     self->process_incoming_transaction_async( trx, persist_until_expired, next );
                  });
         }","[self, trx{std::move(trx)}"
39,MBach_Miam-Player,https://github.com/MBach/Miam-Player/commit/114f8b48041f3e10669c637044598e5948c66fa9,https://github.com/MBach/Miam-Player/commit/9d072f15b21cbab017105253331d333b06b429f7,"WIP: Lazy loading of CustomizeOptionsDialog class
","WIP: Lazy loading of CustomizeOptionsDialog class
",,114f8b48041f3e10669c637044598e5948c66fa9,code/MiamPlayer/mainwindow.cpp,"(238, 2)",code/MiamPlayer/mainwindow.cpp,"(240, 2)",9d072f15b21cbab017105253331d333b06b429f7,code/MiamPlayer/mainwindow.cpp,"(246, 56)",code/MiamPlayer/mainwindow.cpp,,"connect(actionShowOptions, &QAction::triggered, customizeOptionsDialog, &CustomizeOptionsDialog::open);","connect(actionShowOptions, &QAction::triggered, this, [=]() {
		CustomizeOptionsDialog *customizeOptionsDialog = new CustomizeOptionsDialog(_pluginManager, this);
		customizeOptionsDialog->open();
	});","[=]() {
		CustomizeOptionsDialog *customizeOptionsDialog = new CustomizeOptionsDialog(_pluginManager, this);
		customizeOptionsDialog->open();
		connect(customizeOptionsDialog, &CustomizeOptionsDialog::aboutToBindShortcut, this, &MainWindow::bindShortcut);
	}"
40,apple_swift,https://github.com/apple/swift/commit/728d2a4c2fc6bfc5ddc46322d8e73e9b535b2d63,https://github.com/apple/swift/commit/72bf180d0fb8def3609617e3a4e0af9d8cfaef3b,"[IRGen] Fix function metadata endpoints to use separate parameter/flags arguments

Switch most general endpoint to be `flags, parameters, parameterFlags, result`,
instead of opaque `void **`, more specialized ones to use follow argument scheme:
`flags, param0, [flags0], ..., paramN, [flagsN], result` and store parameter/flags
information separately in `FunctionCacheEntry::{Key, Data}` as well.
","Revert ""[IRGen] Fix function metadata endpoints to use separate parameter/flags arguments""

This reverts commit 728d2a4c2fc6bfc5ddc46322d8e73e9b535b2d63.
",,728d2a4c2fc6bfc5ddc46322d8e73e9b535b2d63,lib/IRGen/GenMeta.cpp,"(824, 9)",lib/IRGen/GenMeta.cpp,"(800, 7)",72bf180d0fb8def3609617e3a4e0af9d8cfaef3b,lib/IRGen/GenMeta.cpp,"(801, 26)",lib/IRGen/GenMeta.cpp,,"Address buffer = IGF.createAlloca(
            arrayTy, IGF.IGM.getPointerAlignment(), ""function-arguments"");","auto getArrayFor = [&](llvm::Type *elementType, unsigned size,
                             const llvm::Twine &name) -> Address {
        auto arrayTy = llvm::ArrayType::get(elementType, size);
        return IGF.createAlloca(arrayTy, IGF.IGM.getPointerAlignment(), name);
      };","[&](llvm::Type *elementType, unsigned size,
                             const llvm::Twine &name) -> Address {
        auto arrayTy = llvm::ArrayType::get(elementType, size);
        return IGF.createAlloca(arrayTy, IGF.IGM.getPointerAlignment(), name);
      }"
41,apple_swift,https://github.com/apple/swift/commit/7ebcb7b33af6ad9f2ee22f0bb894b08c9137cfc0,https://github.com/apple/swift/commit/cbc23cbafc41ef75c8b1c7825d90daf8140e2117,"[Interop][SwiftToCxx] Implement enum case switching
","[Interop][SwiftToCxx] Support enum creation from Cxx
",,7ebcb7b33af6ad9f2ee22f0bb894b08c9137cfc0,lib/PrintAsClang/DeclAndTypePrinter.cpp,"(400, 15)",lib/PrintAsClang/DeclAndTypePrinter.cpp,"(394, 5)",cbc23cbafc41ef75c8b1c7825d90daf8140e2117,lib/PrintAsClang/DeclAndTypePrinter.cpp,"(401, 61)",lib/PrintAsClang/DeclAndTypePrinter.cpp,,"llvm::interleaveComma(caseDecl->getElements(), os,
                                    [&](const EnumElementDecl *elementDecl) {
                                      os << ""\n    "";
                                      syntaxPrinter.printIdentifier(
                                          elementDecl->getNameStr());
                                    });","printer.printValueTypeDecl(ED, /*bodyPrinter=*/[&]() {
      ClangSyntaxPrinter syntaxPrinter(os);
      auto elementTagMapping =
          owningPrinter.interopContext.getIrABIDetails().getEnumTagMapping(ED);

      os << ""  enum class cases {\n"";
      for (const auto &pair : elementTagMapping) {
        os << ""    "";
        syntaxPrinter.printIdentifier(pair.first->getNameStr());
        os << "",\n"";
      }
      os << ""  };\n""; // enum class cases' closing bracket

      if (elementTagMapping.empty()) {
        os << ""\n"";
        return;
      }","[&]() {
      ClangSyntaxPrinter syntaxPrinter(os);
      auto elementTagMapping =
          owningPrinter.interopContext.getIrABIDetails().getEnumTagMapping(ED)"
